filename,label,eco_score
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass370.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass371.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass372.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass373.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass374.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass375.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass376.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass377.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass378.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass379.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass38.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass380.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass381.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass382.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass383.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass384.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass385.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass386.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass387.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass388.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass389.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass39.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass390.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass391.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass392.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass393.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass394.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass395.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass396.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass397.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass398.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass399.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass4.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass40.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass400.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass401.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass402.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass403.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass404.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass405.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass406.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass407.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass408.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass409.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass41.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass410.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass411.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass412.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass413.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass414.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass415.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass416.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass417.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass418.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass419.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass42.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass420.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass421.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass422.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass423.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass424.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass425.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass426.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass427.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass428.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass429.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass43.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass430.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass431.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass432.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass433.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass434.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass435.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass436.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass437.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass438.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass439.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass44.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass440.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass441.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass442.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass443.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass444.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass445.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass446.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass447.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass448.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass449.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass45.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass450.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass451.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass452.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass453.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass454.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass455.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass456.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass457.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass458.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass459.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass46.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass460.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass461.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass462.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass463.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass464.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass465.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass466.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass467.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass468.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass469.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass47.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass470.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass471.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass472.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass473.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass474.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass475.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass476.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass477.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass478.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass479.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass48.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass480.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass481.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass482.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass483.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass484.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass485.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass486.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass487.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass488.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass489.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass49.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass490.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass491.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass492.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass493.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass494.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass495.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass496.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass497.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass498.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass499.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass5.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass50.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass500.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass501.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass51.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass52.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass53.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass54.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass55.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass56.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass57.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass58.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass59.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass6.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass60.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass61.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass62.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass63.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass64.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass65.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass66.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass67.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass68.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass69.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass7.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass70.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass71.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass72.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass73.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass74.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass75.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass76.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass77.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass78.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass79.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass8.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass80.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass81.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass82.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass83.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass84.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass85.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass86.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass87.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass88.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass89.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass9.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass90.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass91.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass92.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass93.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass94.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass95.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass96.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass97.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass98.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\glass\glass99.jpg,glass,8
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal1.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal10.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal100.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal101.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal102.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal103.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal104.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal105.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal106.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal107.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal108.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal109.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal11.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal110.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal111.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal112.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal113.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal114.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal115.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal116.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal117.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal118.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal119.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal12.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal120.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal121.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal122.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal123.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal124.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal125.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal126.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal127.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal128.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal129.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal13.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal130.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal131.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal132.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal133.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal134.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal135.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal136.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal137.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal138.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal139.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal14.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal140.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal141.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal142.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal143.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal144.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal145.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal146.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal147.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal148.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal149.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal15.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal150.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal151.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal152.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal153.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal154.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal155.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal156.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal157.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal158.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal159.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal16.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal160.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal161.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal162.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal163.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal164.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal165.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal166.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal167.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal168.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal169.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal17.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal170.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal171.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal172.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal173.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal174.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal175.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal176.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal177.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal178.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal179.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal18.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal180.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal181.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal182.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal183.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal184.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal185.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal186.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal187.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal188.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal189.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal19.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal190.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal191.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal192.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal193.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal194.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal195.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal196.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal197.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal198.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal199.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal2.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal20.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal200.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal201.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal202.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal203.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal204.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal205.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal206.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal207.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal208.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal209.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal21.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal210.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal211.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal212.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal213.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal214.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal215.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal216.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal217.jpg,metal,6
C:\Users\chand\garbage cleaner\images\Garbage classification\metal\metal218.jpg,metal,6
